Date	Hour_string	UserId	Group	LearningObjective	Correct	Progress	Color
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40274	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-8	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40284	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40281	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40274	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40267	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40285	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-7	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40268	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40281	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40277	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-8	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40267	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40277	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40274	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40277	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-7	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40281	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-7	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40284	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40267	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40285	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40268	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-11	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40281	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40271	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-8	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40272	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40268	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40283	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	4	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40274	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-7	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40271	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40285	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40282	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	5	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40274	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	3	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	0	-8	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	1	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	2	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40270	Spelling	woorden met twee verschillende medeklinkers in het midden (kasteel, zakdoek)	1	0	rgba(0, 128, 128, 0.8)
2015-03-11	11 - 12 uur	40279	Getallen	Optellen en aftrekken tot ±1000	0	-3	rgba(0, 128, 0, 0.8)
2015-03-11	11 - 12 uur	40279	Getallen	Optellen en aftrekken tot ±1000	1	5	rgba(0, 128, 0, 0.8)
2015-03-11	12 - 13 uur	40279	Getallen	Optellen en aftrekken tot ±1000	0	-2	rgba(0, 128, 0, 0.8)
2015-03-11	12 - 13 uur	40279	Getallen	Optellen en aftrekken tot ±1000	0	-4	rgba(0, 128, 0, 0.8)
2015-03-11	12 - 13 uur	40279	Getallen	Optellen en aftrekken tot ±1000	0	-2	rgba(0, 128, 0, 0.8)
2015-03-11	12 - 13 uur	40279	Getallen	Optellen en aftrekken tot ±1000	0	-2	rgba(0, 128, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-5	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-5	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	4	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-5	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	2	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-6	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	2	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	2	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-6	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-8	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-8	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	4	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-9	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	6	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-8	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-7	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-4	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-9	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-4	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	2	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40275	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	2	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40278	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-8	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	0	-7	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40274	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	1	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	4	rgba(255, 255, 0, 0.8)
2015-03-12	08 - 09 uur	40273	Begrijpend Lezen	Diverse leerdoelen Begrijpend Lezen	1	0	rgba(255, 255, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40280	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40274	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40276	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40280	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Vermenigvuldigen met nullen (hele getallen)	0	-14	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40274	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40276	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40280	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40285	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	4	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40276	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40274	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40285	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Optellen en aftrekken tot ±1000	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40275	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Optellen en aftrekken tot ±1000	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40282	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40276	Getallen	Optellen en aftrekken tot ±1000	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40272	Getallen	Vertalen naar berekening - Optellen en aftrekken	0	-4	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40280	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40271	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40282	Getallen	Vermenigvuldigen met nullen (hele getallen)	0	-11	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40276	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40274	Getallen	Optellen en aftrekken tot ±1000	1	1	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Optellen en aftrekken tot ±1000	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40268	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40285	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Optellen en aftrekken tot ±1000	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40282	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Optellen en aftrekken tot ±1000	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40272	Getallen	Vertalen naar berekening - Optellen en aftrekken	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40279	Meten	Maten omrekenen	1	0	rgba(255, 165, 0, 0.8)
2015-03-12	09 - 10 uur	40273	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	2	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40284	Getallen	Optellen en aftrekken tot ±1000	0	-5	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40280	Getallen	Optellen en aftrekken tot ±1000	0	-8	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40278	Getallen	Optellen en aftrekken tot ±1000	1	1	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40286	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	0	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40282	Getallen	Vermenigvuldigen met nullen (hele getallen)	1	3	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40283	Getallen	Optellen en aftrekken tot ±1000	1	4	rgba(0, 128, 0, 0.8)
2015-03-12	09 - 10 uur	40279	Meten	Maten omrekenen	1	0	rgba(255, 165, 0, 0.8)
2015-03-12	09 - 10 uur	40267	Meten	Maten omrekenen met komma's	0	-16	rgba(255, 165, 0, 0.8)
